astecid,date,cusip,isin,tradingsymbol,utilizationpercentunits,availableunits,availablemarketvalueusd
100258,2016-10-17,037833100,US0378331005,AAPL,0.26,448941946.0,52802043340.537
100258,2016-10-18,037833100,US0378331005,AAPL,0.28,478850844.0,56287934559.8214
100258,2016-10-19,037833100,US0378331005,AAPL,0.27,479957528.0,56367724031.3458
100258,2016-10-20,037833100,US0378331005,AAPL,0.29,480397407.0,56278834390.0018
100258,2016-10-21,037833100,US0378331005,AAPL,0.27,480894159.0,56273902586.9088
100258,2016-10-24,037833100,US0378331005,AAPL,0.26,478505318.0,55878700408.79
100258,2016-10-25,037833100,US0378331005,AAPL,0.29,477180117.0,56156324799.8368
100258,2016-10-26,037833100,US0378331005,AAPL,0.34,474610365.0,55970924929.012
100258,2016-10-27,037833100,US0378331005,AAPL,0.34,473708297.0,54786878529.9615
100258,2016-10-28,037833100,US0378331005,AAPL,0.51,475759549.0,54457323079.9458
100258,2016-10-31,037833100,US0378331005,AAPL,0.55,475597807.0,54103865231.424
100258,2016-11-01,037833100,US0378331005,AAPL,0.51,479180843.0,54314686292.8614
100258,2016-11-02,037833100,US0378331005,AAPL,0.28,476184091.0,53170299270.0164
100258,2016-11-03,037833100,US0378331005,AAPL,0.18,474194812.0,52806599958.6646
100258,2016-11-04,037833100,US0378331005,AAPL,0.74,472123498.0,51851618644.8035
100258,2016-11-07,037833100,US0378331005,AAPL,0.79,470270385.0,51296465744.279
100258,2016-11-08,037833100,US0378331005,AAPL,0.15,472943509.0,52204086226.3644
100258,2016-11-09,037833100,US0378331005,AAPL,0.16,469455672.0,52045490773.3772
100258,2016-11-10,037833100,US0378331005,AAPL,0.16,470954534.0,52037740113.7622
100258,2016-11-11,037833100,US0378331005,AAPL,0.16,470607084.0,50892258699.0422
100258,2016-11-14,037833100,US0378331005,AAPL,0.1,471405722.0,51002152334.1292
100258,2016-11-15,037833100,US0378331005,AAPL,0.11,470745596.0,49946385347.3188
100258,2016-11-16,037833100,US0378331005,AAPL,0.09,472226719.0,50714859181.1004
100258,2016-11-17,037833100,US0378331005,AAPL,0.11,471419770.0,51748976396.0832
100258,2016-11-18,037833100,US0378331005,AAPL,3.68,471384605.0,51837839865.32
100258,2016-11-21,037833100,US0378331005,AAPL,0.06,470322337.0,51847547260.2186
100258,2016-11-22,037833100,US0378331005,AAPL,0.13,468652426.0,52309480131.8084
100258,2016-11-23,037833100,US0378331005,AAPL,0.16,467766416.0,52265015813.5798
100258,2016-11-24,037833100,US0378331005,AAPL,0.16,466858562.0,51942097467.537
100258,2016-11-25,037833100,US0378331005,AAPL,0.22,467226938.0,52006441115.6454
100258,2016-11-28,037833100,US0378331005,AAPL,0.3,467287489.0,52225740402.0447
100258,2016-11-29,037833100,US0378331005,AAPL,0.7,465888061.0,51981566572.6348
100258,2016-11-30,037833100,US0378331005,AAPL,0.68,464380729.0,51715471643.9477
100258,2016-12-01,037833100,US0378331005,AAPL,0.65,463917617.0,51253557190.4967
100258,2016-12-02,037833100,US0378331005,AAPL,0.53,459779465.0,50403608086.1098
100258,2016-12-05,037833100,US0378331005,AAPL,0.56,461884393.0,50712047400.082
100258,2016-12-06,037833100,US0378331005,AAPL,0.52,461938350.0,50483539497.1079
100258,2016-12-07,037833100,US0378331005,AAPL,0.73,461487688.0,50768992021.4225
100258,2016-12-08,037833100,US0378331005,AAPL,0.57,455256740.0,50583793523.4231
100258,2016-12-09,037833100,US0378331005,AAPL,0.66,460072661.0,51660910232.8184
100258,2016-12-12,037833100,US0378331005,AAPL,0.51,454325990.0,51639148984.0002
100258,2016-12-13,037833100,US0378331005,AAPL,0.55,446270072.0,50678979666.748
100258,2016-12-14,037833100,US0378331005,AAPL,0.72,458234535.0,52721173413.008
100258,2016-12-15,037833100,US0378331005,AAPL,0.74,458329088.0,52828902063.4044
100258,2016-12-16,037833100,US0378331005,AAPL,1.77,434546805.0,50315246054.5326
100258,2016-12-19,037833100,US0378331005,AAPL,1.55,440223809.0,51082914985.327
100258,2016-12-20,037833100,US0378331005,AAPL,3.34,440407868.0,51366163602.3793
100258,2016-12-21,037833100,US0378331005,AAPL,2.43,440416557.0,51503064413.6037
100258,2016-12-22,037833100,US0378331005,AAPL,1.06,441240558.0,51602806736.7648
100258,2016-12-23,037833100,US0378331005,AAPL,1.23,441518164.0,51453842531.857
100258,2016-12-26,037833100,US0378331005,AAPL,1.24,440934257.0,51433872148.797
100258,2016-12-27,037833100,US0378331005,AAPL,1.33,441099001.0,51435049114.909
100258,2016-12-28,037833100,US0378331005,AAPL,1.26,441238561.0,51689292382.3495
100258,2016-12-29,037833100,US0378331005,AAPL,1.26,442047532.0,51629233242.792
100258,2016-12-30,037833100,US0378331005,AAPL,1.26,441963328.0,51552214813.284
100258,2017-01-02,037833100,US0378331005,AAPL,1.2,463569954.0,53859646222.664
100258,2017-01-03,037833100,US0378331005,AAPL,1.1,464950012.0,53879682489.6916
100258,2017-01-04,037833100,US0378331005,AAPL,1.02,469815651.0,54550710265.7325
100258,2017-01-05,037833100,US0378331005,AAPL,1.02,469419288.0,54508151855.7825
100258,2017-01-06,037833100,US0378331005,AAPL,1.0,471113187.0,55002017804.7562
100258,2017-01-09,037833100,US0378331005,AAPL,1.0,471571311.0,55619034233.0741
100258,2017-01-10,037833100,US0378331005,AAPL,1.03,472374668.0,56174268309.2604
100258,2017-01-11,037833100,US0378331005,AAPL,1.1,472426446.0,56307743193.2022
100258,2017-01-12,037833100,US0378331005,AAPL,0.06,472373151.0,56517279910.5969
100258,2017-01-13,037833100,US0378331005,AAPL,0.05,471681382.0,56256730994.0131
100258,2017-01-16,037833100,US0378331005,AAPL,0.05,471546891.0,56143992869.8659
100258,2017-01-17,037833100,US0378331005,AAPL,0.09,466054682.0,55536530864.2327
100258,2017-01-18,037833100,US0378331005,AAPL,0.21,471391516.0,56536003936.868
100258,2017-01-19,037833100,US0378331005,AAPL,0.29,467691815.0,56105168011.1122
100258,2017-01-20,037833100,US0378331005,AAPL,0.49,468422407.0,56129137219.2525
100258,2017-01-23,037833100,US0378331005,AAPL,0.4,468786916.0,56253107882.5496
100258,2017-01-24,037833100,US0378331005,AAPL,0.41,461382713.0,55395073266.7162
100258,2017-01-25,037833100,US0378331005,AAPL,0.19,468374977.0,56318360492.8318
100258,2017-01-26,037833100,US0378331005,AAPL,0.05,598948681.0,72954839257.949
100258,2017-01-27,037833100,US0378331005,AAPL,0.02,598341016.0,72966195749.3697
100258,2017-01-30,037833100,US0378331005,AAPL,0.08,598548015.0,72992106745.0896
100258,2017-01-31,037833100,US0378331005,AAPL,0.04,598193229.0,72768544156.4252
100258,2017-02-01,037833100,US0378331005,AAPL,0.04,597890590.0,73301556283.4272
100258,2017-02-02,037833100,US0378331005,AAPL,0.04,592848940.0,75971569015.174
100258,2017-02-03,037833100,US0378331005,AAPL,0.03,594634748.0,76493160272.3156
100258,2017-02-06,037833100,US0378331005,AAPL,0.02,597649967.0,77255032443.5552
100258,2017-02-07,037833100,US0378331005,AAPL,0.06,598423238.0,78041579652.7664
100258,2017-02-08,037833100,US0378331005,AAPL,0.01,597729205.0,78656735548.7001
100258,2017-02-09,037833100,US0378331005,AAPL,0.27,597495300.0,79009065131.7996
100258,2017-02-10,037833100,US0378331005,AAPL,0.44,601090024.0,79589035851.9595
100258,2017-02-13,037833100,US0378331005,AAPL,0.52,601366141.0,79576075947.0148
100258,2017-02-14,037833100,US0378331005,AAPL,0.11,602296592.0,80412652388.0267
100258,2017-02-15,037833100,US0378331005,AAPL,0.1,602146496.0,81244146280.4175
100258,2017-02-16,037833100,US0378331005,AAPL,0.31,600430371.0,81306151683.3861
100258,2017-02-17,037833100,US0378331005,AAPL,0.24,600588160.0,81318479212.568
100258,2017-02-20,037833100,US0378331005,AAPL,0.24,600531524.0,81438862674.5586
100258,2017-02-21,037833100,US0378331005,AAPL,0.25,600950460.0,81660090639.5431
100258,2017-02-22,037833100,US0378331005,AAPL,0.27,600321192.0,82064333445.6571
100258,2017-02-23,037833100,US0378331005,AAPL,0.2,600216387.0,82185122086.4856
100258,2017-02-24,037833100,US0378331005,AAPL,0.11,599904912.0,81921920247.8823
100258,2017-02-27,037833100,US0378331005,AAPL,0.18,600118773.0,82034706051.8043
100258,2017-02-28,037833100,US0378331005,AAPL,0.03,600826512.0,82245729527.2148
100258,2017-03-01,037833100,US0378331005,AAPL,0.04,601543906.0,82694501028.4594
100258,2017-03-02,037833100,US0378331005,AAPL,0.53,607048199.0,84470114480.7228
100258,2017-03-03,037833100,US0378331005,AAPL,0.9,616162664.0,85758824405.2747
100258,2017-03-06,037833100,US0378331005,AAPL,0.9,614965119.0,85850385994.7249
100258,2017-03-07,037833100,US0378331005,AAPL,0.9,615385506.0,85763672932.1158
100258,2017-03-08,037833100,US0378331005,AAPL,0.99,616061541.0,85858300062.2473
100258,2017-03-09,037833100,US0378331005,AAPL,0.92,616127921.0,85636554485.5432
100258,2017-03-10,037833100,US0378331005,AAPL,0.73,615668027.0,85396936037.2515
100258,2017-03-13,037833100,US0378331005,AAPL,0.54,613890467.0,85443951341.6938
100258,2017-03-14,037833100,US0378331005,AAPL,0.47,613753050.0,85426140141.0432
100258,2017-03-15,037833100,US0378331005,AAPL,0.39,613264503.0,85362669770.9136
100258,2017-03-16,037833100,US0378331005,AAPL,0.4,613615155.0,86110222938.3084
100258,2017-03-17,037833100,US0378331005,AAPL,0.3,613249087.0,86168860788.619
100258,2017-03-20,037833100,US0378331005,AAPL,0.31,603911431.0,84673307253.1129
100258,2017-03-21,037833100,US0378331005,AAPL,0.38,603084045.0,85070658289.4079
100258,2017-03-22,037833100,US0378331005,AAPL,0.22,604947504.0,84781711406.8949
100258,2017-03-23,037833100,US0378331005,AAPL,0.29,603466015.0,85210008462.8459
100258,2017-03-24,037833100,US0378331005,AAPL,0.26,603691197.0,85044873859.9549
100258,2017-03-27,037833100,US0378331005,AAPL,0.2,602374049.0,84690700504.1576
100258,2017-03-28,037833100,US0378331005,AAPL,0.19,603783924.0,85243516133.683
100258,2017-03-29,037833100,US0378331005,AAPL,0.16,603814122.0,86766577063.3239
100258,2017-03-30,037833100,US0378331005,AAPL,0.18,604225408.0,87087574385.4705
100258,2017-03-31,037833100,US0378331005,AAPL,0.11,602862743.0,86761304421.7874
100258,2015-01-01,037833100,US0378331005,AAPL,0.04,528696781.0,58759292596.15
100258,2015-01-02,037833100,US0378331005,AAPL,0.02,530915133.0,58584043417.15
100258,2015-01-05,037833100,US0378331005,AAPL,0.03,529327668.0,57674163188.753
100258,2015-01-06,037833100,US0378331005,AAPL,0.05,528160791.0,56481052582.1365
100258,2015-01-07,037833100,US0378331005,AAPL,0.06,529271250.0,56372409591.1236
100258,2015-01-08,037833100,US0378331005,AAPL,0.04,529825066.0,57340190800.2274
100258,2015-01-09,037833100,US0378331005,AAPL,0.04,529952457.0,59154121283.2856
100258,2015-01-12,037833100,US0378331005,AAPL,0.05,566276380.0,63216461927.2966
100258,2015-01-13,037833100,US0378331005,AAPL,0.05,566431204.0,62069578562.1876
100258,2015-01-14,037833100,US0378331005,AAPL,0.08,567337737.0,62375575912.1419
100258,2015-01-15,037833100,US0378331005,AAPL,0.05,567739228.0,62127827817.7922
100258,2015-01-16,037833100,US0378331005,AAPL,0.06,567851422.0,61335861274.3648
100258,2015-01-19,037833100,US0378331005,AAPL,0.06,567828236.0,60240939635.8348
100258,2015-01-20,037833100,US0378331005,AAPL,0.08,569715056.0,60590627003.394
100258,2015-01-21,037833100,US0378331005,AAPL,0.07,568001882.0,61715723176.5848
100258,2015-01-22,037833100,US0378331005,AAPL,0.05,558310907.0,61348182497.3284
100258,2015-01-23,037833100,US0378331005,AAPL,0.05,565803084.0,63536181987.6684
100258,2015-01-26,037833100,US0378331005,AAPL,0.05,565703128.0,63898619671.1666
100258,2015-01-27,037833100,US0378331005,AAPL,0.06,565596805.0,63880516693.4116
100258,2015-01-28,037833100,US0378331005,AAPL,0.26,564240079.0,62190646663.6799
100258,2015-01-29,037833100,US0378331005,AAPL,0.22,573541728.6238,66178487267.2927
100258,2015-01-30,037833100,US0378331005,AAPL,0.17,570554376.0206,67577328223.9399
100258,2015-02-02,037833100,US0378331005,AAPL,0.1,570902613.4117,67058642807.4106
100258,2015-02-03,037833100,US0378331005,AAPL,0.07,572083849.5387,67814052788.2547
100258,2015-02-04,037833100,US0378331005,AAPL,0.04,575763446.4323,68384794080.614
100258,2015-02-05,037833100,US0378331005,AAPL,0.04,577350937.1205,69021562181.173
100258,2015-02-06,037833100,US0378331005,AAPL,0.05,581192069.3683,69607656108.3047
100258,2015-02-09,037833100,US0378331005,AAPL,0.16,581713900.9188,69316882266.8808
100258,2015-02-10,037833100,US0378331005,AAPL,0.03,584558465.455,70125633276.3179
100258,2015-02-11,037833100,US0378331005,AAPL,0.02,583845955.6257,71748418168.4139
100258,2015-02-12,037833100,US0378331005,AAPL,0.02,583831296.1194,72907666216.648
100258,2015-02-13,037833100,US0378331005,AAPL,0.03,581537015.1194,73170357487.4844
100258,2015-02-16,037833100,US0378331005,AAPL,0.03,575943056.1194,73125866406.1918
100258,2015-02-17,037833100,US0378331005,AAPL,0.05,576776363.0727,73363252388.8475
100258,2015-02-18,037833100,US0378331005,AAPL,0.05,582242185.315,74463701225.7867
100258,2015-02-19,037833100,US0378331005,AAPL,0.06,581830242.084,74866797075.4575
100258,2015-02-20,037833100,US0378331005,AAPL,0.05,583210219.952,75007003303.1706
100258,2015-02-23,037833100,US0378331005,AAPL,0.06,580668586.3662,75410826637.8945
100258,2015-02-24,037833100,US0378331005,AAPL,0.04,579475928.1041,76862628298.6487
100258,2015-02-25,037833100,US0378331005,AAPL,0.02,576677517.2267,76001439124.5859
100258,2015-02-26,037833100,US0378331005,AAPL,0.08,578580046.183,74779611783.2234
100258,2015-02-27,037833100,US0378331005,AAPL,0.07,578183519.3864,75181646560.7068
100258,2015-03-02,037833100,US0378331005,AAPL,0.06,575880776.464,74109453554.4781
100258,2015-03-03,037833100,US0378331005,AAPL,0.03,575340904.0522,74265497151.2054
100258,2015-03-04,037833100,US0378331005,AAPL,0.01,577625855.0658,74628297855.3621
100258,2015-03-05,037833100,US0378331005,AAPL,0.02,576697960.3085,74002287652.2358
100258,2015-03-06,037833100,US0378331005,AAPL,0.03,576760557.6788,73016919807.613
100258,2015-03-09,037833100,US0378331005,AAPL,0.03,576045986.9208,72963704321.6274
100258,2015-03-10,037833100,US0378331005,AAPL,0.05,576314506.8839,73049669681.7185
100258,2015-03-11,037833100,US0378331005,AAPL,0.05,575758060.4041,71625876209.7907
100258,2015-03-12,037833100,US0378331005,AAPL,0.07,574094984.4337,70441476558.2579
100258,2015-03-13,037833100,US0378331005,AAPL,0.08,566427672.1021,70337331488.3476
100258,2015-03-16,037833100,US0378331005,AAPL,0.08,574089769.452,71093616068.245
100258,2015-03-17,037833100,US0378331005,AAPL,0.06,570534592.533,71397528099.1718
100258,2015-03-18,037833100,US0378331005,AAPL,0.12,569753979.3491,72403928965.647
100258,2015-03-19,037833100,US0378331005,AAPL,0.09,570835849.4872,73589503500.0042
100258,2015-03-20,037833100,US0378331005,AAPL,0.06,571434691.5771,72779496082.466
100258,2015-03-23,037833100,US0378331005,AAPL,0.09,574329967.2324,72484763390.1156
100258,2015-03-24,037833100,US0378331005,AAPL,0.05,574382989.0082,72859999639.0069
100258,2015-03-25,037833100,US0378331005,AAPL,0.14,574457765.8708,72563618831.7497
100258,2015-03-26,037833100,US0378331005,AAPL,0.22,574113939.2025,71044060783.0388
100258,2015-03-27,037833100,US0378331005,AAPL,0.09,574314610.3441,71246915294.0448
100258,2015-03-30,037833100,US0378331005,AAPL,0.14,574093603.4993,71032978279.1072
100258,2015-03-31,037833100,US0378331005,AAPL,0.1,574177949.1019,72292825099.1758
100258,2016-07-01,037833100,US0378331005,AAPL,0.7,498072868.0,47587996578.3408
100258,2016-07-04,037833100,US0378331005,AAPL,0.7,498298948.0,47765089618.06
100258,2016-07-05,037833100,US0378331005,AAPL,0.2,497069254.0,47596864515.7196
100258,2016-07-06,037833100,US0378331005,AAPL,0.29,497301532.0,47322383979.6628
100258,2016-07-07,037833100,US0378331005,AAPL,0.23,498754475.0,47665118192.1849
100258,2016-07-08,037833100,US0378331005,AAPL,0.19,485399102.0,46604350615.4212
100258,2016-07-11,037833100,US0378331005,AAPL,0.19,485389414.0,46921938602.904
100258,2016-07-12,037833100,US0378331005,AAPL,0.19,485595872.0,47103827682.6564
100258,2016-07-13,037833100,US0378331005,AAPL,0.18,485432998.0,47241795276.4459
100258,2016-07-14,037833100,US0378331005,AAPL,0.16,485180963.0,47135581865.2683
100258,2016-07-15,037833100,US0378331005,AAPL,0.22,484116584.0,47756685980.6103
100258,2016-07-18,037833100,US0378331005,AAPL,0.19,483279010.0,47788890257.0477
100258,2016-07-19,037833100,US0378331005,AAPL,0.27,482450260.0,48124772614.0203
100258,2016-07-20,037833100,US0378331005,AAPL,0.22,482280878.0,48174620267.6404
100258,2016-07-21,037833100,US0378331005,AAPL,0.14,482223558.0,48174478827.4164
100258,2016-07-22,037833100,US0378331005,AAPL,0.09,469074298.0,46621886770.6352
100258,2016-07-25,037833100,US0378331005,AAPL,0.12,470825726.0,46413236254.0764
100258,2016-07-26,037833100,US0378331005,AAPL,0.1,464466990.0,45229205458.1056
100258,2016-07-27,037833100,US0378331005,AAPL,0.07,467221893.0,45549707762.7454
100258,2016-07-28,037833100,US0378331005,AAPL,0.05,465946635.0,47742378924.5204
100258,2016-07-29,037833100,US0378331005,AAPL,0.05,464957322.0,48401847382.5364
100258,2016-08-01,037833100,US0378331005,AAPL,0.02,466106301.0,48682777294.8618
100258,2016-08-02,037833100,US0378331005,AAPL,0.13,465072674.0,49163939204.1759
100258,2016-08-03,037833100,US0378331005,AAPL,0.08,467490820.0,48976275551.6032
100258,2016-08-04,037833100,US0378331005,AAPL,0.27,468181493.0,49485259289.218
100258,2016-08-05,037833100,US0378331005,AAPL,0.06,461923959.0,48994684671.3102
100258,2016-08-08,037833100,US0378331005,AAPL,0.49,469598467.0,50464565818.813
100258,2016-08-09,037833100,US0378331005,AAPL,0.07,467363548.0,50640533299.4306
100258,2016-08-10,037833100,US0378331005,AAPL,0.18,467091857.0,50762393724.7208
100258,2016-08-11,037833100,US0378331005,AAPL,0.09,466520708.0,50410651913.4455
100258,2016-08-12,037833100,US0378331005,AAPL,0.11,464983732.0,50202748379.3106
100258,2016-08-15,037833100,US0378331005,AAPL,0.1,465443330.0,50404816995.4029
100258,2016-08-16,037833100,US0378331005,AAPL,0.2,465864341.0,50949218597.8042
100258,2016-08-17,037833100,US0378331005,AAPL,0.17,465330959.0,50893146172.0497
100258,2016-08-18,037833100,US0378331005,AAPL,0.3,467860841.0,51098521911.909
100258,2016-08-19,037833100,US0378331005,AAPL,0.16,466459275.0,50910512359.7781
100258,2016-08-22,037833100,US0378331005,AAPL,0.16,468443167.0,51184217993.2
100258,2016-08-23,037833100,US0378331005,AAPL,0.17,467551405.0,50785244459.1948
100258,2016-08-24,037833100,US0378331005,AAPL,0.43,467716551.0,50850590696.0945
100258,2016-08-25,037833100,US0378331005,AAPL,0.17,467032917.0,50459217637.2656
100258,2016-08-26,037833100,US0378331005,AAPL,0.19,466974594.0,50215824244.3123
100258,2016-08-29,037833100,US0378331005,AAPL,0.17,464640038.0,49706344756.008
100258,2016-08-30,037833100,US0378331005,AAPL,0.17,466391897.0,49815061065.3422
100258,2016-08-31,037833100,US0378331005,AAPL,0.16,464886695.0,49316474458.672
100258,2016-09-01,037833100,US0378331005,AAPL,3.32,466023900.0,49476944207.4797
100258,2016-09-02,037833100,US0378331005,AAPL,2.31,471563595.0,50346937957.514
100258,2016-09-05,037833100,US0378331005,AAPL,2.31,471564533.0,50736874944.3673
100258,2016-09-06,037833100,US0378331005,AAPL,2.2,471447120.0,50767141704.8825
100258,2016-09-07,037833100,US0378331005,AAPL,1.75,470450495.0,50707937187.8036
100258,2016-09-08,037833100,US0378331005,AAPL,1.76,470758949.0,50853099546.6979
100258,2016-09-09,037833100,US0378331005,AAPL,1.39,468428057.0,49397211841.122
100258,2016-09-12,037833100,US0378331005,AAPL,1.28,474853071.0,49195150433.0222
100258,2016-09-13,037833100,US0378331005,AAPL,1.15,477341082.0,50385108789.7796
100258,2016-09-14,037833100,US0378331005,AAPL,0.74,475551450.0,51457705396.4449
100258,2016-09-15,037833100,US0378331005,AAPL,0.62,474813240.0,53101799490.6973
100258,2016-09-16,037833100,US0378331005,AAPL,0.64,471782511.0,54347556134.4367
100258,2016-09-19,037833100,US0378331005,AAPL,0.68,473461681.0,54369943866.4897
100258,2016-09-20,037833100,US0378331005,AAPL,0.67,475247588.0,54039651021.4823
100258,2016-09-21,037833100,US0378331005,AAPL,0.62,482662543.0,54818385351.419
100258,2016-09-22,037833100,US0378331005,AAPL,0.48,482515215.0,54854862303.8959
100258,2016-09-23,037833100,US0378331005,AAPL,0.46,482322152.0,55137466635.8102
100258,2016-09-26,037833100,US0378331005,AAPL,0.45,481307047.0,54343555690.7002
100258,2016-09-27,037833100,US0378331005,AAPL,0.27,477774922.0,54010777631.6229
100258,2016-09-28,037833100,US0378331005,AAPL,0.27,477168074.0,54007794589.1152
100258,2016-09-29,037833100,US0378331005,AAPL,0.29,474690356.0,53975228339.5753
100258,2016-09-30,037833100,US0378331005,AAPL,0.26,474459783.0,53414703624.6493
100258,2015-04-01,037833100,US0378331005,AAPL,0.09,573547395.4446,71439204332.5823
100258,2015-04-02,037833100,US0378331005,AAPL,0.09,573673320.4446,71374288441.404
100258,2015-04-03,037833100,US0378331005,AAPL,0.09,573997282.4446,71846865821.767
100258,2015-04-06,037833100,US0378331005,AAPL,0.12,573816846.4446,72062956127.3832
100258,2015-04-07,037833100,US0378331005,AAPL,0.13,573782601.0109,72894357273.0042
100258,2015-04-08,037833100,US0378331005,AAPL,0.17,572927440.3579,72222181111.4666
100258,2015-04-09,037833100,US0378331005,AAPL,0.17,572108674.4866,71953532702.873
100258,2015-04-10,037833100,US0378331005,AAPL,0.16,572367272.6928,72445054586.2578
100258,2015-04-13,037833100,US0378331005,AAPL,0.19,571030574.9708,72540776231.3755
100258,2015-04-14,037833100,US0378331005,AAPL,0.08,569040132.6898,72156432803.7478
100258,2015-04-15,037833100,US0378331005,AAPL,0.08,569789019.1976,72029236288.9248
100258,2015-04-16,037833100,US0378331005,AAPL,0.1,565855849.5359,71678056435.85
100258,2015-04-17,037833100,US0378331005,AAPL,0.13,566442050.8284,71391318507.0313
100258,2015-04-20,037833100,US0378331005,AAPL,0.09,564050086.5617,70638764136.1773
100258,2015-04-21,037833100,US0378331005,AAPL,0.13,565314039.3574,71971436809.5721
100258,2015-04-22,037833100,US0378331005,AAPL,0.46,566435188.116,72054458639.0305
100258,2015-04-23,037833100,US0378331005,AAPL,0.1,565148645.5802,72699104850.665
100258,2015-04-24,037833100,US0378331005,AAPL,0.06,564728229.2444,73237051602.5629
100258,2015-04-27,037833100,US0378331005,AAPL,0.08,564691447.2444,73712416738.113
100258,2015-04-28,037833100,US0378331005,AAPL,0.08,563690602.8032,74528283043.0035
100258,2015-04-29,037833100,US0378331005,AAPL,0.1,565092552.2382,73732803324.2962
100258,2015-04-30,037833100,US0378331005,AAPL,0.1,567386829.6345,72827094195.8903
100258,2015-05-01,037833100,US0378331005,AAPL,0.24,563669631.8574,70967958393.508
100258,2015-05-04,037833100,US0378331005,AAPL,0.28,565072777.1331,72577946838.5739
100258,2015-05-05,037833100,US0378331005,AAPL,0.28,569799191.0776,73141846620.2406
100258,2015-05-06,037833100,US0378331005,AAPL,0.37,569628094.4688,71730069072.3861
100258,2015-05-07,037833100,US0378331005,AAPL,0.33,570287557.2995,71354959092.0479
100258,2015-05-08,037833100,US0378331005,AAPL,0.33,570546512.6204,71634191846.2485
100258,2015-05-11,037833100,US0378331005,AAPL,0.48,571483544.4641,72786486260.1079
100258,2015-05-12,037833100,US0378331005,AAPL,1.91,580736437.0478,73507199086.2858
100258,2015-05-13,037833100,US0378331005,AAPL,1.67,581118986.5469,73183569671.3975
100258,2015-05-14,037833100,US0378331005,AAPL,1.67,579806885.2923,73266422179.2644
100258,2015-05-15,037833100,US0378331005,AAPL,1.33,577337687.4983,74319389560.1508
100258,2015-05-18,037833100,US0378331005,AAPL,1.31,575700914.4999,74271613735.6287
100258,2015-05-19,037833100,US0378331005,AAPL,1.16,574501823.1371,74732559348.1628
100258,2015-05-20,037833100,US0378331005,AAPL,1.25,574794089.5133,74769362414.7646
100258,2015-05-21,037833100,US0378331005,AAPL,1.11,573825980.5961,74733870395.928
100258,2015-05-22,037833100,US0378331005,AAPL,0.79,573413178.5961,75080134966.1892
100258,2015-05-25,037833100,US0378331005,AAPL,0.79,573828610.5961,75947242797.7556
100258,2015-05-26,037833100,US0378331005,AAPL,0.73,573695396.5961,75806919729.6258
100258,2015-05-27,037833100,US0378331005,AAPL,0.46,576379418.0134,75329386554.5119
100258,2015-05-28,037833100,US0378331005,AAPL,0.36,576225206.5758,75970565741.4751
100258,2015-05-29,037833100,US0378331005,AAPL,0.32,576867083.5664,75957165220.9348
100258,2015-06-01,037833100,US0378331005,AAPL,0.27,575156753.105,75181041379.887
100258,2015-06-02,037833100,US0378331005,AAPL,0.36,571988994.0399,74617699779.5348
100258,2015-06-03,037833100,US0378331005,AAPL,0.29,572183593.0837,74406635037.2809
100258,2015-06-04,037833100,US0378331005,AAPL,0.26,576467652.6531,74959079233.1078
100258,2015-06-05,037833100,US0378331005,AAPL,0.29,576831355.3622,74685325553.8025
