astecid,date,cusip,isin,tradingsymbol,utilizationpercentunits,availableunits,availablemarketvalueusd
100258,2015-06-08,037833100,US0378331005,AAPL,0.29,575860933.7362,74133675248.1514
100258,2015-06-09,037833100,US0378331005,AAPL,0.5,572722100.72,73210728432.3122
100258,2015-06-10,037833100,US0378331005,AAPL,0.57,571897388.896,72995108739.0255
100258,2015-06-11,037833100,US0378331005,AAPL,0.65,573660836.2309,73858742307.0968
100258,2015-06-12,037833100,US0378331005,AAPL,0.56,575149898.5617,73872101569.3825
100258,2015-06-15,037833100,US0378331005,AAPL,0.6,574178991.5017,73065639648.3645
100258,2015-06-16,037833100,US0378331005,AAPL,0.54,573818123.3806,72892393021.5432
100258,2015-06-17,037833100,US0378331005,AAPL,0.45,573403073.457,73122560499.4543
100258,2015-06-18,037833100,US0378331005,AAPL,0.44,574383769.1621,73177991287.001
100258,2015-06-19,037833100,US0378331005,AAPL,0.47,573883045.878,73277296813.416
100258,2015-06-22,037833100,US0378331005,AAPL,0.46,570503464.122,72353085568.7372
100258,2015-06-23,037833100,US0378331005,AAPL,0.46,569558307.8734,72605491488.4637
100258,2015-06-24,037833100,US0378331005,AAPL,0.52,568196712.8734,72285583656.4028
100258,2015-06-25,037833100,US0378331005,AAPL,0.46,566162643.7855,72449076166.6698
100258,2015-06-26,037833100,US0378331005,AAPL,0.35,565999682.7855,72146630378.8538
100258,2015-06-29,037833100,US0378331005,AAPL,0.24,567805566.9581,71850567002.5911
100258,2015-06-30,037833100,US0378331005,AAPL,0.06,569781541.9581,71432201937.5551
100258,2018-07-02,037833100,US0378331005,AAPL,0.09,615864467.0,114271635352.492
100258,2018-07-03,037833100,US0378331005,AAPL,0.07,623668679.0,116275833794.7626
100258,2018-07-04,037833100,US0378331005,AAPL,0.07,623835297.0,115894444271.4589
100258,2018-07-05,037833100,US0378331005,AAPL,0.06,623276390.0,114870665134.6233
100258,2018-07-06,037833100,US0378331005,AAPL,0.08,624576822.0,115721429176.7761
100258,2018-07-09,037833100,US0378331005,AAPL,0.09,624372698.0,117248292856.9477
100258,2018-07-10,037833100,US0378331005,AAPL,0.04,624155955.0,118957602783.5948
100258,2018-07-11,037833100,US0378331005,AAPL,0.04,623928746.0,118843805249.1142
100258,2018-07-12,037833100,US0378331005,AAPL,0.1,623804856.0,117559431975.0594
100258,2018-07-13,037833100,US0378331005,AAPL,0.03,624166278.0,118877287222.6167
100258,2018-07-16,037833100,US0378331005,AAPL,0.02,624122391.0,119418262324.9099
100258,2018-07-17,037833100,US0378331005,AAPL,0.05,624111162.0,119311613702.6462
100258,2018-07-18,037833100,US0378331005,AAPL,0.03,623396737.0,119250551962.0327
100258,2018-07-19,037833100,US0378331005,AAPL,0.03,624124406.0,119163480470.3194
100258,2018-07-20,037833100,US0378331005,AAPL,0.04,624021025.0,119418468761.841
100258,2018-07-23,037833100,US0378331005,AAPL,0.03,635210060.0,121689810317.1349
100258,2018-07-24,037833100,US0378331005,AAPL,0.01,635671347.0,121902631410.2868
100258,2018-07-25,037833100,US0378331005,AAPL,0.01,635508372.0,122590495121.6684
100258,2018-07-26,037833100,US0378331005,AAPL,0.01,635466316.0,123446158094.7856
100258,2018-07-27,037833100,US0378331005,AAPL,0.01,635905125.0,123290639215.0741
100258,2018-07-30,037833100,US0378331005,AAPL,0.0,635803312.0,121833560310.2344
100258,2018-08-01,037833100,US0378331005,AAPL,0.0,626958486.0,120094120308.911
100258,2017-07-03,037833100,US0378331005,AAPL,0.16,590777284.0,85046072835.7212
100258,2017-07-04,037833100,US0378331005,AAPL,0.16,590759967.0,84966489735.5177
100258,2017-07-05,037833100,US0378331005,AAPL,0.18,590761185.0,84845126798.8105
100258,2017-07-06,037833100,US0378331005,AAPL,0.17,591496494.0,85091098411.0401
100258,2017-07-07,037833100,US0378331005,AAPL,0.02,590265080.0,84677418753.7563
100258,2017-07-10,037833100,US0378331005,AAPL,0.09,589999995.0,84985745768.5077
100258,2017-07-11,037833100,US0378331005,AAPL,0.08,589217507.0,85429038699.4251
100258,2017-07-12,037833100,US0378331005,AAPL,0.04,602876282.0,87730408695.9941
100258,2017-07-13,037833100,US0378331005,AAPL,0.02,602523295.0,88009412567.8725
100258,2017-07-14,037833100,US0378331005,AAPL,0.09,602512475.0,88838887918.9858
100258,2017-07-17,037833100,US0378331005,AAPL,0.01,602224101.0,89609612418.7456
100258,2017-07-18,037833100,US0378331005,AAPL,0.02,604526149.0,90375524304.9263
100258,2017-07-19,037833100,US0378331005,AAPL,0.01,603567884.0,90616141503.6011
100258,2017-07-20,037833100,US0378331005,AAPL,0.02,603731955.0,90990402748.027
100258,2017-07-21,037833100,US0378331005,AAPL,0.02,603537790.0,90922102094.0232
100258,2017-07-24,037833100,US0378331005,AAPL,0.01,602275547.0,90711000446.9628
100258,2017-07-25,037833100,US0378331005,AAPL,0.01,602213065.0,91390058129.42
100258,2017-07-26,037833100,US0378331005,AAPL,0.01,602200966.0,91953530439.4826
100258,2017-07-27,037833100,US0378331005,AAPL,0.09,601265939.0,91937925803.5224
100258,2017-07-28,037833100,US0378331005,AAPL,0.07,601788339.0,90978008405.6277
100258,2017-07-31,037833100,US0378331005,AAPL,0.11,601783543.0,90117767691.7426
100258,2017-08-01,037833100,US0378331005,AAPL,0.03,602521637.0,90015590320.8978
100258,2017-08-02,037833100,US0378331005,AAPL,0.03,590223133.0,88850333362.3463
100258,2017-08-03,037833100,US0378331005,AAPL,0.09,587581322.0,91079418018.9777
100258,2017-08-04,037833100,US0378331005,AAPL,0.03,587750698.0,91777008566.9518
100258,2017-08-07,037833100,US0378331005,AAPL,0.04,586879747.0,91764131491.9853
100258,2017-08-08,037833100,US0378331005,AAPL,0.05,589395068.0,93326841624.825
100258,2017-08-09,037833100,US0378331005,AAPL,0.06,591164879.0,94547329547.5486
100258,2017-08-10,037833100,US0378331005,AAPL,0.08,591520782.0,94527477533.9368
100258,2017-08-11,037833100,US0378331005,AAPL,0.13,592400820.0,92311251288.6216
100258,2017-08-14,037833100,US0378331005,AAPL,0.32,597091102.0,94068798351.2156
100258,2017-08-15,037833100,US0378331005,AAPL,0.06,606013170.0,96660982429.9152
100258,2017-08-16,037833100,US0378331005,AAPL,0.06,605935434.0,97449527448.9951
100258,2017-08-17,037833100,US0378331005,AAPL,0.07,605805096.0,97401017145.0178
100258,2017-08-18,037833100,US0378331005,AAPL,0.17,605352628.0,96124866244.0084
100258,2017-08-21,037833100,US0378331005,AAPL,0.14,605114489.0,95402188160.8417
100258,2017-08-22,037833100,US0378331005,AAPL,0.19,609702111.0,96188519410.6696
100258,2017-08-23,037833100,US0378331005,AAPL,0.23,610083431.0,97117544085.421
100258,2017-08-24,037833100,US0378331005,AAPL,0.26,609293126.0,97444993585.5598
100258,2017-08-25,037833100,US0378331005,AAPL,0.2,606723830.0,96872870641.6542
100258,2017-08-28,037833100,US0378331005,AAPL,0.19,606255628.0,96977048226.2579
100258,2017-08-29,037833100,US0378331005,AAPL,1.49,605762026.0,97708416796.9896
100258,2017-08-30,037833100,US0378331005,AAPL,0.66,604960423.0,98410635401.9976
100258,2017-08-31,037833100,US0378331005,AAPL,0.32,603897874.0,98659744400.416
100258,2017-09-01,037833100,US0378331005,AAPL,0.29,603594873.0,98913199701.3999
100258,2017-09-04,037833100,US0378331005,AAPL,0.26,603594873.0,98913199701.3999
100258,2017-09-05,037833100,US0378331005,AAPL,0.23,604352304.0,98986770334.1859
100258,2017-09-06,037833100,US0378331005,AAPL,0.21,603771526.0,98248312230.0076
100258,2017-09-07,037833100,US0378331005,AAPL,0.22,602533095.0,97594743674.0861
100258,2017-09-08,037833100,US0378331005,AAPL,0.21,603397895.0,97273100851.6511
100258,2017-09-11,037833100,US0378331005,AAPL,0.19,602643283.0,96390221321.9859
100258,2017-09-12,037833100,US0378331005,AAPL,0.13,601660297.0,96672648141.9323
100258,2017-09-13,037833100,US0378331005,AAPL,0.08,601045656.0,96744124209.7335
100258,2017-09-14,037833100,US0378331005,AAPL,0.12,599849921.0,95915496603.4443
100258,2017-09-15,037833100,US0378331005,AAPL,0.12,600128430.0,95440645361.8132
100258,2017-09-18,037833100,US0378331005,AAPL,0.12,599277114.0,95496428716.998
100258,2017-09-19,037833100,US0378331005,AAPL,0.14,598819620.0,95284550429.315
100258,2017-09-20,037833100,US0378331005,AAPL,0.06,599632177.0,94984788823.5342
100258,2017-09-21,037833100,US0378331005,AAPL,0.06,599877238.0,93942462410.4452
100258,2017-09-22,037833100,US0378331005,AAPL,0.39,598865861.0,92548933818.9195
100258,2017-09-25,037833100,US0378331005,AAPL,0.1,597706894.0,91027564975.9652
100258,2017-09-26,037833100,US0378331005,AAPL,0.06,597926194.0,90627808340.3293
100258,2017-09-27,037833100,US0378331005,AAPL,0.07,597887927.0,91384546451.8702
100258,2017-09-28,037833100,US0378331005,AAPL,0.03,597263203.0,91901381403.7079
100258,2017-09-29,037833100,US0378331005,AAPL,0.01,597200531.0,91849859781.1665
100258,2017-10-02,037833100,US0378331005,AAPL,0.01,598419098.0,92148347051.3013
100258,2017-10-03,037833100,US0378331005,AAPL,0.1,595561116.0,91807821239.6709
100258,2017-10-04,037833100,US0378331005,AAPL,0.01,586683438.0,90510925514.5181
100258,2017-10-05,037833100,US0378331005,AAPL,0.04,597467705.0,92072537575.4469
100258,2017-10-06,037833100,US0378331005,AAPL,0.05,597949743.0,92661086437.3345
100258,2017-10-09,037833100,US0378331005,AAPL,0.06,577367522.0,89733495240.9222
100258,2017-10-10,037833100,US0378331005,AAPL,0.01,595867462.0,92763147768.6075
100258,2017-10-11,037833100,US0378331005,AAPL,0.06,596649298.0,93105444604.5816
100258,2017-10-12,037833100,US0378331005,AAPL,0.06,596897289.0,93424012377.1215
100258,2017-10-13,037833100,US0378331005,AAPL,0.01,596287844.0,93324840306.0069
100258,2017-10-16,037833100,US0378331005,AAPL,0.01,594924289.0,93678975886.384
100258,2017-10-17,037833100,US0378331005,AAPL,0.01,595343505.0,94953362105.6627
100258,2017-10-18,037833100,US0378331005,AAPL,0.01,595677158.0,95437625861.2735
100258,2017-10-19,037833100,US0378331005,AAPL,0.04,595885419.0,95130457750.3361
100258,2017-10-20,037833100,US0378331005,AAPL,0.02,596932308.0,93873124907.7402
100258,2017-10-23,037833100,US0378331005,AAPL,0.1,596620979.0,93318862396.0915
100258,2017-10-24,037833100,US0378331005,AAPL,0.14,595843699.0,93290365530.184
100258,2017-10-25,037833100,US0378331005,AAPL,0.03,595919920.0,93545236607.9545
100258,2017-10-26,037833100,US0378331005,AAPL,0.01,595243503.0,93437802017.8283
100258,2017-10-27,037833100,US0378331005,AAPL,0.01,595200264.0,93834958998.9693
100258,2017-10-30,037833100,US0378331005,AAPL,0.02,593783131.0,96943537924.0298
100258,2017-10-31,037833100,US0378331005,AAPL,0.02,592962079.0,98426884560.8011
100258,2017-11-01,037833100,US0378331005,AAPL,0.04,593585344.0,99846874135.8754
100258,2017-11-02,037833100,US0378331005,AAPL,0.03,593736357.0,99626859644.5502
100258,2017-11-03,037833100,US0378331005,AAPL,0.02,587466918.0,99048243271.9046
100258,2017-11-06,037833100,US0378331005,AAPL,0.04,579430122.0,99498260036.1928
100258,2017-11-07,037833100,US0378331005,AAPL,0.12,578203868.0,100567637713.0566
100258,2017-11-08,037833100,US0378331005,AAPL,0.08,613528396.0,107417578975.411
100258,2017-11-09,037833100,US0378331005,AAPL,0.12,613955270.0,108101141598.7163
100258,2017-11-10,037833100,US0378331005,AAPL,0.04,615777344.0,108279983411.0948
100258,2017-11-13,037833100,US0378331005,AAPL,0.12,621632400.0,108711775027.7788
100258,2017-11-14,037833100,US0378331005,AAPL,0.48,635287565.0,110416391101.0408
100258,2017-11-15,037833100,US0378331005,AAPL,0.04,634806770.0,109014491547.8628
100258,2017-11-16,037833100,US0378331005,AAPL,0.0,632864190.0,107603214198.6364
100258,2017-11-17,037833100,US0378331005,AAPL,0.02,632637626.0,107876640502.3902
100258,2017-11-20,037833100,US0378331005,AAPL,0.01,634469099.0,108127429646.1496
100258,2017-11-21,037833100,US0378331005,AAPL,0.01,634386593.0,108207920839.9881
100258,2017-11-22,037833100,US0378331005,AAPL,0.03,629801025.0,108730960084.6212
100258,2017-11-23,037833100,US0378331005,AAPL,0.03,627825588.0,109323010895.1394
100258,2017-11-24,037833100,US0378331005,AAPL,0.01,634158687.0,111021007416.8943
100258,2017-11-27,037833100,US0378331005,AAPL,0.02,616369727.0,107832064176.7359
100258,2017-11-28,037833100,US0378331005,AAPL,0.02,607853998.0,105916259680.7044
100258,2017-11-29,037833100,US0378331005,AAPL,0.03,607415943.0,105040553156.7897
100258,2017-11-30,037833100,US0378331005,AAPL,0.01,608119596.0,103855366117.4221
100258,2017-12-01,037833100,US0378331005,AAPL,1.13,607480599.0,104035306190.0788
100258,2017-12-04,037833100,US0378331005,AAPL,0.49,601405071.0,102958136516.3255
100258,2017-12-05,037833100,US0378331005,AAPL,0.52,605172932.0,102999581139.9906
100258,2017-12-06,037833100,US0378331005,AAPL,0.47,603676481.0,102453758024.9789
100258,2017-12-07,037833100,US0378331005,AAPL,0.54,602788277.0,102003058725.2104
100258,2017-12-08,037833100,US0378331005,AAPL,0.54,602496187.0,102035566960.4773
100258,2017-12-11,037833100,US0378331005,AAPL,0.52,601613114.0,102257974054.8577
100258,2017-12-12,037833100,US0378331005,AAPL,0.47,601646195.0,103056777329.9265
100258,2017-12-13,037833100,US0378331005,AAPL,0.54,600533441.0,103216246990.6262
100258,2017-12-14,037833100,US0378331005,AAPL,0.42,599948648.0,103259081963.2016
100258,2017-12-15,037833100,US0378331005,AAPL,0.43,599481402.0,103501330020.0854
100258,2017-12-18,037833100,US0378331005,AAPL,0.49,609777823.0,106101758895.5364
100258,2017-12-19,037833100,US0378331005,AAPL,0.43,629140460.0,110496300184.693
100258,2017-12-20,037833100,US0378331005,AAPL,0.36,629559304.0,110168298517.6968
100258,2017-12-21,037833100,US0378331005,AAPL,0.33,628672383.0,109696009439.1875
100258,2017-12-22,037833100,US0378331005,AAPL,0.32,628317113.0,109782756226.8727
100258,2017-12-25,037833100,US0378331005,AAPL,0.32,628318882.0,109867048748.4608
100258,2017-12-26,037833100,US0378331005,AAPL,0.32,628269837.0,109567230461.0708
100258,2017-12-27,037833100,US0378331005,AAPL,0.14,627452735.0,107188630502.3295
100258,2017-12-28,037833100,US0378331005,AAPL,0.33,626253995.0,106944032590.6757
100258,2017-12-29,037833100,US0378331005,AAPL,0.19,629313634.0,107476765382.7314
100258,2018-01-01,037833100,US0378331005,AAPL,0.19,629682696.0,107222010310.2019
100258,2018-01-02,037833100,US0378331005,AAPL,0.16,629586837.0,107071969677.696
100258,2018-01-03,037833100,US0378331005,AAPL,0.15,630330349.0,108129049419.991
100258,2018-01-04,037833100,US0378331005,AAPL,0.19,631757222.0,108872564467.5321
100258,2018-01-05,037833100,US0378331005,AAPL,0.27,630185593.0,109100688836.696
100258,2018-01-08,037833100,US0378331005,AAPL,0.23,630948921.0,110289123338.039
100258,2018-01-09,037833100,US0378331005,AAPL,0.22,630173967.0,109993366575.8647
100258,2018-01-10,037833100,US0378331005,AAPL,0.17,628876436.0,109637240596.2093
100258,2018-01-11,037833100,US0378331005,AAPL,0.2,628119899.0,109575705867.2672
100258,2018-01-12,037833100,US0378331005,AAPL,0.18,626630295.0,109742684293.7019
100258,2018-01-15,037833100,US0378331005,AAPL,0.18,626031618.0,110324039738.3921
100258,2018-01-16,037833100,US0378331005,AAPL,0.17,623101058.0,110257349862.3353
100258,2018-01-17,037833100,US0378331005,AAPL,0.14,622234180.0,110029926364.8527
100258,2018-01-18,037833100,US0378331005,AAPL,0.21,621211810.0,110882447258.4212
100258,2018-01-19,037833100,US0378331005,AAPL,0.18,621791917.0,111406831350.4767
100258,2018-01-22,037833100,US0378331005,AAPL,0.15,620750853.0,110771819456.2958
100258,2018-01-23,037833100,US0378331005,AAPL,0.19,620708736.0,110127730983.7027
100258,2018-01-24,037833100,US0378331005,AAPL,0.18,620154490.0,109581354543.5066
100258,2018-01-25,037833100,US0378331005,AAPL,0.18,618259346.0,107890539309.5231
100258,2018-01-26,037833100,US0378331005,AAPL,0.18,617422860.0,106150128392.332
100258,2018-01-29,037833100,US0378331005,AAPL,0.16,616481817.0,105410978896.4226
100258,2018-01-30,037833100,US0378331005,AAPL,0.11,615956704.0,103980254013.0418
100258,2018-01-31,037833100,US0378331005,AAPL,0.03,615013851.0,102899147106.9434
100258,2018-02-01,037833100,US0378331005,AAPL,0.17,613494584.0,102713377261.2263
100258,2018-02-02,037833100,US0378331005,AAPL,0.13,595589350.0,99302911319.298
100258,2018-02-05,037833100,US0378331005,AAPL,0.18,594581849.0,96169208370.9817
100258,2018-02-06,037833100,US0378331005,AAPL,0.3,592613819.0,93845027608.3583
100258,2018-02-07,037833100,US0378331005,AAPL,0.09,591579210.0,95257482518.8324
100258,2018-02-08,037833100,US0378331005,AAPL,0.1,591989432.0,94605728200.739
100258,2018-02-09,037833100,US0378331005,AAPL,0.13,591280596.0,92916948152.2563
100258,2018-02-12,037833100,US0378331005,AAPL,0.63,599870389.0,94170368839.504
100258,2018-02-13,037833100,US0378331005,AAPL,0.19,610912233.0,98654322849.5445
100258,2018-02-14,037833100,US0378331005,AAPL,0.38,611098974.0,100457703927.4882
100258,2018-02-15,037833100,US0378331005,AAPL,0.42,610193327.0,102169239829.0072
100258,2018-02-16,037833100,US0378331005,AAPL,0.62,608833600.0,104487511754.0088
100258,2018-02-19,037833100,US0378331005,AAPL,0.62,609527315.0,105252520743.7554
100258,2018-02-20,037833100,US0378331005,AAPL,0.44,607257284.0,104679433868.8006
100258,2018-02-21,037833100,US0378331005,AAPL,0.25,606858416.0,104301024665.7381
100258,2018-02-22,037833100,US0378331005,AAPL,0.16,605001502.0,103798972486.7556
100258,2018-02-23,037833100,US0378331005,AAPL,0.18,604218962.0,104296906854.5458
100258,2018-02-26,037833100,US0378331005,AAPL,0.26,603298484.0,105803464253.375
100258,2018-02-27,037833100,US0378331005,AAPL,0.21,602755818.0,107354241718.7842
100258,2018-02-28,037833100,US0378331005,AAPL,0.36,601372395.0,107390549823.8035
100258,2018-03-01,037833100,US0378331005,AAPL,0.18,605453868.0,107620639017.5534
100258,2018-03-02,037833100,US0378331005,AAPL,0.5,602748710.0,106110510926.1779
100258,2018-03-05,037833100,US0378331005,AAPL,0.51,604299201.0,106383361294.3348
100258,2018-03-06,037833100,US0378331005,AAPL,0.45,604336218.0,106773708093.2563
100258,2018-03-07,037833100,US0378331005,AAPL,0.43,606666856.0,107098527448.8076
100258,2018-03-08,037833100,US0378331005,AAPL,0.46,606518440.0,106570141030.7903
100258,2018-03-09,037833100,US0378331005,AAPL,0.66,599545881.0,106093154414.5142
100258,2018-03-12,037833100,US0378331005,AAPL,0.63,600485681.0,107786549722.2187
100258,2018-03-13,037833100,US0378331005,AAPL,0.51,595153772.0,107790579221.0822
100258,2018-03-14,037833100,US0378331005,AAPL,0.6,594600257.0,107200085368.0407
100258,2018-03-15,037833100,US0378331005,AAPL,0.6,589545836.0,105459004676.9362
100258,2018-03-16,037833100,US0378331005,AAPL,0.51,588725704.0,105138833980.5428
100258,2018-03-19,037833100,US0378331005,AAPL,0.49,601045597.0,106877261765.214
100258,2018-03-20,037833100,US0378331005,AAPL,0.21,599899340.0,105572614878.2152
100258,2018-03-21,037833100,US0378331005,AAPL,0.32,601505879.0,105105595570.2506
100258,2018-03-22,037833100,US0378331005,AAPL,0.21,600540141.0,103278486528.4143
100258,2018-03-23,037833100,US0378331005,AAPL,0.19,600066995.0,101362919026.5563
100258,2018-03-26,037833100,US0378331005,AAPL,0.39,598940690.0,100094078940.8914
100258,2018-03-27,037833100,US0378331005,AAPL,0.25,598073689.0,101823747598.765
100258,2018-03-28,037833100,US0378331005,AAPL,0.28,597468115.0,101175634882.0661
100258,2018-03-29,037833100,US0378331005,AAPL,0.33,596170193.0,99663600533.6725
100258,2018-03-30,037833100,US0378331005,AAPL,0.35,596081814.0,99671325136.0325
100258,2018-04-02,037833100,US0378331005,AAPL,0.26,597200230.0,100164640803.3942
100258,2018-04-03,037833100,US0378331005,AAPL,0.3,597635561.0,99994755508.7835
100258,2018-04-04,037833100,US0378331005,AAPL,0.3,595480140.0,100366615304.1118
100258,2018-04-05,037833100,US0378331005,AAPL,0.26,595805302.0,101881454649.6962
100258,2018-04-06,037833100,US0378331005,AAPL,0.3,595994136.0,102434211573.8634
100258,2018-04-09,037833100,US0378331005,AAPL,0.25,594988763.0,100935836023.3246
100258,2018-04-10,037833100,US0378331005,AAPL,0.23,595130651.0,101271509015.8364
100258,2018-04-11,037833100,US0378331005,AAPL,0.22,595007989.0,102562919081.822
100258,2018-04-12,037833100,US0378331005,AAPL,0.23,594570752.0,102872180604.6375
100258,2018-04-13,037833100,US0378331005,AAPL,0.22,594562789.0,103470157731.5131
100258,2018-04-16,037833100,US0378331005,AAPL,0.22,591846563.0,103430217143.2722
100258,2018-04-17,037833100,US0378331005,AAPL,0.22,592552626.0,104187221306.625
100258,2018-04-18,037833100,US0378331005,AAPL,0.23,593905805.0,105739379497.9574
100258,2018-04-19,037833100,US0378331005,AAPL,0.27,593924432.0,105227583340.8582
100258,2018-04-20,037833100,US0378331005,AAPL,0.26,597295020.0,103319575632.9743
100258,2018-04-23,037833100,US0378331005,AAPL,0.32,596773517.0,100071120414.3622
100258,2018-04-24,037833100,US0378331005,AAPL,0.43,598181917.0,98787594503.0785
100258,2018-04-25,037833100,US0378331005,AAPL,0.44,597728685.0,97874323457.8834
100258,2018-04-26,037833100,US0378331005,AAPL,0.46,597582905.0,97809499157.0689
100258,2018-04-27,037833100,US0378331005,AAPL,0.39,600616920.0,98396101811.5245
100258,2018-04-30,037833100,US0378331005,AAPL,0.39,598817648.0,97643589260.1577
100258,2018-05-01,037833100,US0378331005,AAPL,0.35,587447194.0,96583544461.7305
100258,2018-05-02,037833100,US0378331005,AAPL,0.45,488243666.0,82591185248.6268
100258,2018-05-03,037833100,US0378331005,AAPL,0.31,578094540.0,101129464266.0796
100258,2018-05-04,037833100,US0378331005,AAPL,0.11,576837966.0,102222674703.7855
100258,2018-05-07,037833100,US0378331005,AAPL,0.1,578223895.0,105413974621.517
100258,2018-05-08,037833100,US0378331005,AAPL,0.15,578303914.0,106138350020.982
100258,2018-05-09,037833100,US0378331005,AAPL,0.17,579683384.0,107898246648.4355
100258,2018-05-10,037833100,US0378331005,AAPL,0.37,582675358.0,108758965433.2798
100258,2018-05-11,037833100,US0378331005,AAPL,0.3,580822297.0,109931338651.0003
100258,2018-05-14,037833100,US0378331005,AAPL,0.54,588449976.0,111216355107.4797
100258,2018-05-15,037833100,US0378331005,AAPL,0.33,647786723.0,121858714815.6894
100258,2018-05-16,037833100,US0378331005,AAPL,0.14,646501459.0,121005130855.3158
100258,2018-05-17,037833100,US0378331005,AAPL,0.15,645904003.0,121211437193.0022
100258,2018-05-18,037833100,US0378331005,AAPL,0.11,645221755.0,120761766953.1578
100258,2018-05-21,037833100,US0378331005,AAPL,0.11,649070047.0,121234586792.0036
100258,2018-05-22,037833100,US0378331005,AAPL,0.13,649535907.0,121580167807.9655
100258,2018-05-23,037833100,US0378331005,AAPL,0.12,647650635.0,121425553066.463
100258,2018-05-24,037833100,US0378331005,AAPL,0.12,647736372.0,121874568700.4636
100258,2018-05-25,037833100,US0378331005,AAPL,0.11,647221840.0,121910046759.9112
100258,2018-05-28,037833100,US0378331005,AAPL,0.12,647736372.0,121874568700.4636
100258,2018-05-29,037833100,US0378331005,AAPL,0.21,646394733.0,121838152380.4654
100258,2018-05-30,037833100,US0378331005,AAPL,0.09,646164829.0,121443202430.3319
100258,2018-05-31,037833100,US0378331005,AAPL,0.09,644463278.0,120961433852.8105
100258,2018-06-01,037833100,US0378331005,AAPL,0.07,643136851.0,120658794460.174
100258,2018-06-04,037833100,US0378331005,AAPL,0.07,645504543.0,122272858720.7063
100258,2018-06-05,037833100,US0378331005,AAPL,0.13,642891034.0,123288669276.0048
100258,2018-06-06,037833100,US0378331005,AAPL,0.14,641828511.0,124021637874.9809
100258,2018-06-07,037833100,US0378331005,AAPL,0.15,634273817.0,122987849248.5277
100258,2018-06-08,037833100,US0378331005,AAPL,0.11,633964956.0,122671607572.8434
100258,2018-06-11,037833100,US0378331005,AAPL,0.09,642546799.0,123481925382.0065
100258,2018-06-12,037833100,US0378331005,AAPL,0.02,642249634.0,123068403002.2253
100258,2018-06-13,037833100,US0378331005,AAPL,0.01,643276122.0,123492779437.7552
100258,2018-06-14,037833100,US0378331005,AAPL,0.04,642161786.0,122767883265.0136
100258,2018-06-15,037833100,US0378331005,AAPL,0.02,608680725.0,116020503179.186
100258,2018-06-18,037833100,US0378331005,AAPL,0.15,604731114.0,114338353885.389
100258,2018-06-19,037833100,US0378331005,AAPL,0.03,603365745.0,113661907069.8976
100258,2018-06-20,037833100,US0378331005,AAPL,0.02,600790314.0,112121185202.7596
100258,2018-06-21,037833100,US0378331005,AAPL,0.05,601901288.0,112113692840.3124
100258,2018-06-22,037833100,US0378331005,AAPL,0.04,600295254.0,111371262964.9086
100258,2018-06-25,037833100,US0378331005,AAPL,0.06,626642250.0,115773940736.7526
100258,2018-06-26,037833100,US0378331005,AAPL,0.09,628346427.0,115098974518.0884
100258,2018-06-27,037833100,US0378331005,AAPL,0.11,629679647.0,115841878785.5506
100258,2018-06-28,037833100,US0378331005,AAPL,0.1,633727491.0,116901837620.2534
100258,2018-06-29,037833100,US0378331005,AAPL,0.09,633483543.0,117329836913.3528
